settore05-H1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.689	0.813	0.746
settore05-H1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.593	0.696	0.640
settore05-H1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.680	0.798	0.735
settore06-D2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.713	0.778	0.744
settore06-D2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.551	0.692	0.614
settore06-D2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.713	0.763	0.737
settore06-B1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.774	0.887	0.827
settore06-B1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.772	0.845	0.807
settore06-B1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.804	0.845	0.824
settore06-M2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.788	0.837	0.812
settore06-M2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.781	0.781	0.781
settore06-M2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.779	0.833	0.805
settore06-E3	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.622	0.541	0.579
settore06-E3	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.750	0.667	0.706
settore06-E3	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.532	0.510	0.521
settore11-A4	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.816	0.883	0.848
settore11-A4	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.833	0.820	0.826
settore11-A4	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.792	0.891	0.838
settore06-L1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.805	0.870	0.836
settore06-L1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.833	0.849	0.841
settore06-L1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.806	0.882	0.843
settore14-B1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.708	0.792	0.748
settore14-B1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.500	0.467	0.483
settore14-B1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.729	0.825	0.774
settore07-B1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.752	0.775	0.763
settore07-B1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.667	0.667	0.667
settore07-B1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.756	0.810	0.782
settore07-C1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.718	0.782	0.748
settore07-C1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.550	0.478	0.512
settore07-C1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.768	0.782	0.775
settore10-D1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.750	0.842	0.794
settore10-D1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.767	0.767	0.767
settore10-D1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.815	0.871	0.842
settore09-A3	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.659	0.615	0.636
settore09-A3	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.636	0.618	0.627
settore09-A3	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.618	0.596	0.607
settore07-G1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.704	0.779	0.740
settore07-G1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.520	0.591	0.553
settore07-G1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.718	0.744	0.731
settore10-I1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.582	0.630	0.605
settore10-I1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.579	0.524	0.550
settore10-I1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.596	0.596	0.596
settore10-M2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.638	0.699	0.667
settore10-M2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.655	0.655	0.655
settore10-M2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.622	0.636	0.629
settore13-D4	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.642	0.652	0.647
settore13-D4	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.629	0.629	0.629
settore13-D4	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.627	0.644	0.635
settore09-F2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.818	0.792	0.805
settore09-F2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.758	0.806	0.781
settore09-F2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.794	0.835	0.814
settore09-F1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.809	0.848	0.828
settore09-F1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.683	0.718	0.700
settore09-F1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.824	0.848	0.836
settore06-A1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.681	0.760	0.719
settore06-A1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.529	0.643	0.581
settore06-A1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.710	0.817	0.760
settore12-B2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.794	0.730	0.761
settore12-B2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	1.000	0.810	0.895
settore12-B2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.706	0.679	0.692
settore09-A2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.667	0.635	0.650
settore09-A2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.636	0.667	0.651
settore09-A2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.636	0.667	0.651
settore07-H1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.711	0.643	0.675
settore07-H1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.818	0.643	0.720
settore07-H1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.536	0.536	0.536
settore12-E2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.723	0.756	0.739
settore12-E2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.824	0.778	0.800
settore12-E2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.709	0.769	0.738
settore08-A4	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.723	0.759	0.741
settore08-A4	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.769	0.800	0.784
settore08-A4	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.684	0.722	0.703
settore09-B2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.333	0.313	0.323
settore09-B2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.556	0.833	0.667
settore09-B2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.286	0.200	0.235
settore05-E1	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.736	0.879	0.801
settore05-E1	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.692	0.771	0.730
settore05-E1	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.752	0.854	0.800
settore03-D2	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.644	0.690	0.667
settore03-D2	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.875	0.700	0.778
settore03-D2	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.656	0.656	0.656
area01	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.695	0.763	0.727
area01	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.722	0.774	0.747
area01	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.687	0.748	0.716
area02	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.603	0.591	0.597
area02	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.556	0.692	0.617
area02	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.595	0.602	0.599
area03	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.658	0.645	0.652
area03	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.631	0.656	0.643
area03	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.666	0.674	0.670
area04	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.710	0.821	0.762
area04	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.729	0.802	0.764
area04	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.675	0.794	0.729
area05	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.701	0.837	0.763
area05	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.689	0.781	0.732
area05	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.699	0.838	0.762
area06	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.713	0.852	0.777
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area06	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.719	0.811	0.762
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area06	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.724	0.853	0.783
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area07	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.694	0.687	0.690
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area07	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.632	0.588	0.609
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area07	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.665	0.710	0.687
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area08	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.790	0.857	0.823
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area08	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.782	0.804	0.793
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area08	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.778	0.850	0.813
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area09	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.777	0.796	0.786
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area09	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.756	0.773	0.764
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area09	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.775	0.814	0.794
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area10	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.718	0.823	0.767
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area10	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.775	0.723	0.748
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area10	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.705	0.860	0.775
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area11	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.748	0.854	0.798
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area11	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.777	0.789	0.783
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area11	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.731	0.872	0.796
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area12	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.755	0.816	0.784
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area12	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.725	0.775	0.749
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area12	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.747	0.819	0.781
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area13	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.669	0.715	0.691
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area13	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.649	0.696	0.671
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area13	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.671	0.705	0.688
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area14	I+II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.784	0.877	0.828
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area14	I	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.792	0.813	0.802
Unable to create WEKA_HOME (/home/fpoggi/wekafiles)
Unable to create packages directory (/home/fpoggi/wekafiles/packages)
Unable to create native libs directory (/home/fpoggi/wekafiles/native)
Unable to create repository cache directory (/home/fpoggi/wekafiles/repCache)
area14	II	1,2,3,5,60,173,186,58,160,175,221,188,176,189,219,4,163,215,216	0.785	0.887	0.833
